lvl00_desk_id,lvl00_org,lvl01_desk_id,lvl01_org,lvl02_desk_id,lvl02_org,lvl03_desk_id,lvl03_org,desk_id,org,state_flag,state_present,job_name,pct_of_lob
0,CEO,3,Human Resources,15,Hmn Rsrcs - Employee Development,111,Hmn Rsrcs - Emply Dvlpmnt - RAA,327,Hmn Rsrcs - Emply Dvlpmnt - RAA - IC08,FALSE,NA,NA,NA
0,CEO,3,Human Resources,15,Hmn Rsrcs - Employee Development,111,Hmn Rsrcs - Emply Dvlpmnt - RAA,328,Hmn Rsrcs - Emply Dvlpmnt - RAA - IC09,FALSE,NA,NA,NA
0,CEO,3,Human Resources,15,Hmn Rsrcs - Employee Development,112,Hmn Rsrcs - Emply Dvlpmnt - Project Services,329,Hmn Rsrcs - Emply Dvlpmnt - Project Services - IC01,FALSE,NA,NA,NA
0,CEO,3,Human Resources,15,Hmn Rsrcs - Employee Development,112,Hmn Rsrcs - Emply Dvlpmnt - Project Services,330,Hmn Rsrcs - Emply Dvlpmnt - Project Services - IC02,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,113,Hmn Rsrcs - HR Strtgy - PSI,331,Hmn Rsrcs - HR Strtgy - PSI - IC01,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,113,Hmn Rsrcs - HR Strtgy - PSI,332,Hmn Rsrcs - HR Strtgy - PSI - IC02,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,113,Hmn Rsrcs - HR Strtgy - PSI,333,Hmn Rsrcs - HR Strtgy - PSI - IC03,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,113,Hmn Rsrcs - HR Strtgy - PSI,334,Hmn Rsrcs - HR Strtgy - PSI - IC04,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,113,Hmn Rsrcs - HR Strtgy - PSI,335,Hmn Rsrcs - HR Strtgy - PSI - IC05,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,113,Hmn Rsrcs - HR Strtgy - PSI,336,Hmn Rsrcs - HR Strtgy - PSI - IC06,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,113,Hmn Rsrcs - HR Strtgy - PSI,337,Hmn Rsrcs - HR Strtgy - PSI - IC07,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,113,Hmn Rsrcs - HR Strtgy - PSI,338,Hmn Rsrcs - HR Strtgy - PSI - IC08,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,113,Hmn Rsrcs - HR Strtgy - PSI,339,Hmn Rsrcs - HR Strtgy - PSI - IC09,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,113,Hmn Rsrcs - HR Strtgy - PSI,340,Hmn Rsrcs - HR Strtgy - PSI - IC10,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,113,Hmn Rsrcs - HR Strtgy - PSI,341,Hmn Rsrcs - HR Strtgy - PSI - IC11,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,113,Hmn Rsrcs - HR Strtgy - PSI,342,Hmn Rsrcs - HR Strtgy - PSI - IC12,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,113,Hmn Rsrcs - HR Strtgy - PSI,343,Hmn Rsrcs - HR Strtgy - PSI - IC13,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,114,Hmn Rsrcs - HR Strtgy - RAA,344,Hmn Rsrcs - HR Strtgy - RAA - IC01,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,114,Hmn Rsrcs - HR Strtgy - RAA,345,Hmn Rsrcs - HR Strtgy - RAA - IC02,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,114,Hmn Rsrcs - HR Strtgy - RAA,346,Hmn Rsrcs - HR Strtgy - RAA - IC03,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,114,Hmn Rsrcs - HR Strtgy - RAA,347,Hmn Rsrcs - HR Strtgy - RAA - IC04,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,114,Hmn Rsrcs - HR Strtgy - RAA,348,Hmn Rsrcs - HR Strtgy - RAA - IC05,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,114,Hmn Rsrcs - HR Strtgy - RAA,349,Hmn Rsrcs - HR Strtgy - RAA - IC06,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,114,Hmn Rsrcs - HR Strtgy - RAA,350,Hmn Rsrcs - HR Strtgy - RAA - IC07,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,114,Hmn Rsrcs - HR Strtgy - RAA,351,Hmn Rsrcs - HR Strtgy - RAA - IC08,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,114,Hmn Rsrcs - HR Strtgy - RAA,352,Hmn Rsrcs - HR Strtgy - RAA - IC09,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,114,Hmn Rsrcs - HR Strtgy - RAA,353,Hmn Rsrcs - HR Strtgy - RAA - IC10,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,114,Hmn Rsrcs - HR Strtgy - RAA,354,Hmn Rsrcs - HR Strtgy - RAA - IC11,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,114,Hmn Rsrcs - HR Strtgy - RAA,355,Hmn Rsrcs - HR Strtgy - RAA - IC12,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,115,Hmn Rsrcs - HR Strtgy - Project Services,356,Hmn Rsrcs - HR Strtgy - Project Services - IC01,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,115,Hmn Rsrcs - HR Strtgy - Project Services,357,Hmn Rsrcs - HR Strtgy - Project Services - IC02,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,115,Hmn Rsrcs - HR Strtgy - Project Services,358,Hmn Rsrcs - HR Strtgy - Project Services - IC03,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,115,Hmn Rsrcs - HR Strtgy - Project Services,359,Hmn Rsrcs - HR Strtgy - Project Services - IC04,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,115,Hmn Rsrcs - HR Strtgy - Project Services,360,Hmn Rsrcs - HR Strtgy - Project Services - IC05,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,115,Hmn Rsrcs - HR Strtgy - Project Services,361,Hmn Rsrcs - HR Strtgy - Project Services - IC06,FALSE,NA,NA,NA
0,CEO,3,Human Resources,16,Hmn Rsrcs - HR Strategy,115,Hmn Rsrcs - HR Strtgy - Project Services,362,Hmn Rsrcs - HR Strtgy - Project Services - IC07,FALSE,NA,NA,NA
0,CEO,4,Sales,21,Sls - Product Development,128,Sls - Prdct Dvlpmnt - PSI,363,Sls - Prdct Dvlpmnt - PSI - IC01,FALSE,NA,Salesperson,1
0,CEO,4,Sales,21,Sls - Product Development,128,Sls - Prdct Dvlpmnt - PSI,364,Sls - Prdct Dvlpmnt - PSI - IC02,FALSE,NA,Salesperson,1
0,CEO,4,Sales,21,Sls - Product Development,128,Sls - Prdct Dvlpmnt - PSI,365,Sls - Prdct Dvlpmnt - PSI - IC03,FALSE,NA,Salesperson,1
0,CEO,4,Sales,21,Sls - Product Development,128,Sls - Prdct Dvlpmnt - PSI,366,Sls - Prdct Dvlpmnt - PSI - IC04,FALSE,NA,Salesperson,1
0,CEO,4,Sales,21,Sls - Product Development,128,Sls - Prdct Dvlpmnt - PSI,367,Sls - Prdct Dvlpmnt - PSI - IC05,FALSE,NA,Salesperson,1
0,CEO,4,Sales,21,Sls - Product Development,128,Sls - Prdct Dvlpmnt - PSI,368,Sls - Prdct Dvlpmnt - PSI - IC06,FALSE,NA,Salesperson,1
0,CEO,4,Sales,21,Sls - Product Development,128,Sls - Prdct Dvlpmnt - PSI,369,Sls - Prdct Dvlpmnt - PSI - IC07,FALSE,NA,Salesperson,1
0,CEO,4,Sales,21,Sls - Product Development,128,Sls - Prdct Dvlpmnt - PSI,370,Sls - Prdct Dvlpmnt - PSI - IC08,FALSE,NA,Salesperson,1
0,CEO,4,Sales,21,Sls - Product Development,128,Sls - Prdct Dvlpmnt - PSI,371,Sls - Prdct Dvlpmnt - PSI - IC09,FALSE,NA,Salesperson,1
0,CEO,4,Sales,21,Sls - Product Development,128,Sls - Prdct Dvlpmnt - PSI,372,Sls - Prdct Dvlpmnt - PSI - IC10,FALSE,NA,Salesperson,1
0,CEO,4,Sales,21,Sls - Product Development,129,Sls - Prdct Dvlpmnt - RAA,373,Sls - Prdct Dvlpmnt - RAA - IC01,FALSE,NA,Salesperson,1
0,CEO,4,Sales,21,Sls - Product Development,129,Sls - Prdct Dvlpmnt - RAA,374,Sls - Prdct Dvlpmnt - RAA - IC02,FALSE,NA,Salesperson,1
0,CEO,4,Sales,21,Sls - Product Development,129,Sls - Prdct Dvlpmnt - RAA,375,Sls - Prdct Dvlpmnt - RAA - IC03,FALSE,NA,Salesperson,1
0,CEO,4,Sales,21,Sls - Product Development,129,Sls - Prdct Dvlpmnt - RAA,376,Sls - Prdct Dvlpmnt - RAA - IC04,FALSE,NA,Salesperson,1
0,CEO,4,Sales,21,Sls - Product Development,129,Sls - Prdct Dvlpmnt - RAA,377,Sls - Prdct Dvlpmnt - RAA - IC05,FALSE,NA,Salesperson,1
0,CEO,4,Sales,21,Sls - Product Development,129,Sls - Prdct Dvlpmnt - RAA,378,Sls - Prdct Dvlpmnt - RAA - IC06,FALSE,NA,Salesperson,1
0,CEO,4,Sales,21,Sls - Product Development,129,Sls - Prdct Dvlpmnt - RAA,379,Sls - Prdct Dvlpmnt - RAA - IC07,FALSE,NA,Salesperson,1
0,CEO,4,Sales,21,Sls - Product Development,129,Sls - Prdct Dvlpmnt - RAA,380,Sls - Prdct Dvlpmnt - RAA - IC08,FALSE,NA,Salesperson,1
0,CEO,4,Sales,21,Sls - Product Development,130,Sls - Prdct Dvlpmnt - Project Services,381,Sls - Prdct Dvlpmnt - Project Services - IC01,FALSE,NA,Salesperson,1
0,CEO,4,Sales,21,Sls - Product Development,130,Sls - Prdct Dvlpmnt - Project Services,382,Sls - Prdct Dvlpmnt - Project Services - IC02,FALSE,NA,Salesperson,1
0,CEO,4,Sales,22,Sls - North,54,Sls - Nrth - Illinois,383,Sls - Nrth - Illinois - IC01,TRUE,Illinois,Salesperson,1
0,CEO,4,Sales,22,Sls - North,54,Sls - Nrth - Illinois,384,Sls - Nrth - Illinois - IC02,TRUE,Illinois,Salesperson,1
0,CEO,4,Sales,22,Sls - North,54,Sls - Nrth - Illinois,385,Sls - Nrth - Illinois - IC03,TRUE,Illinois,Salesperson,1
0,CEO,4,Sales,22,Sls - North,54,Sls - Nrth - Illinois,386,Sls - Nrth - Illinois - IC04,TRUE,Illinois,Salesperson,1
0,CEO,4,Sales,22,Sls - North,55,Sls - Nrth - Indiana,387,Sls - Nrth - Indiana - IC01,TRUE,Indiana,Salesperson,1
0,CEO,4,Sales,22,Sls - North,55,Sls - Nrth - Indiana,388,Sls - Nrth - Indiana - IC02,TRUE,Indiana,Salesperson,1
0,CEO,4,Sales,22,Sls - North,55,Sls - Nrth - Indiana,389,Sls - Nrth - Indiana - IC03,TRUE,Indiana,Salesperson,1
0,CEO,4,Sales,22,Sls - North,55,Sls - Nrth - Indiana,390,Sls - Nrth - Indiana - IC04,TRUE,Indiana,Salesperson,1
0,CEO,4,Sales,22,Sls - North,55,Sls - Nrth - Indiana,391,Sls - Nrth - Indiana - IC05,TRUE,Indiana,Salesperson,1
0,CEO,4,Sales,22,Sls - North,55,Sls - Nrth - Indiana,392,Sls - Nrth - Indiana - IC06,TRUE,Indiana,Salesperson,1
0,CEO,4,Sales,22,Sls - North,55,Sls - Nrth - Indiana,393,Sls - Nrth - Indiana - IC07,TRUE,Indiana,Salesperson,1
0,CEO,4,Sales,22,Sls - North,55,Sls - Nrth - Indiana,394,Sls - Nrth - Indiana - IC08,TRUE,Indiana,Salesperson,1
0,CEO,4,Sales,22,Sls - North,55,Sls - Nrth - Indiana,395,Sls - Nrth - Indiana - IC09,TRUE,Indiana,Salesperson,1
0,CEO,4,Sales,22,Sls - North,55,Sls - Nrth - Indiana,396,Sls - Nrth - Indiana - IC10,TRUE,Indiana,Salesperson,1
0,CEO,4,Sales,22,Sls - North,55,Sls - Nrth - Indiana,397,Sls - Nrth - Indiana - IC11,TRUE,Indiana,Salesperson,1
0,CEO,4,Sales,22,Sls - North,56,Sls - Nrth - Iowa,398,Sls - Nrth - Iowa - IC01,TRUE,Iowa,Salesperson,1
0,CEO,4,Sales,22,Sls - North,56,Sls - Nrth - Iowa,399,Sls - Nrth - Iowa - IC02,TRUE,Iowa,Salesperson,1
0,CEO,4,Sales,22,Sls - North,56,Sls - Nrth - Iowa,400,Sls - Nrth - Iowa - IC03,TRUE,Iowa,Salesperson,1
0,CEO,4,Sales,22,Sls - North,56,Sls - Nrth - Iowa,401,Sls - Nrth - Iowa - IC04,TRUE,Iowa,Salesperson,1
0,CEO,4,Sales,22,Sls - North,56,Sls - Nrth - Iowa,402,Sls - Nrth - Iowa - IC05,TRUE,Iowa,Salesperson,1
0,CEO,4,Sales,22,Sls - North,56,Sls - Nrth - Iowa,403,Sls - Nrth - Iowa - IC06,TRUE,Iowa,Salesperson,1
0,CEO,4,Sales,22,Sls - North,56,Sls - Nrth - Iowa,404,Sls - Nrth - Iowa - IC07,TRUE,Iowa,Salesperson,1
0,CEO,4,Sales,22,Sls - North,56,Sls - Nrth - Iowa,405,Sls - Nrth - Iowa - IC08,TRUE,Iowa,Salesperson,1
0,CEO,4,Sales,22,Sls - North,56,Sls - Nrth - Iowa,406,Sls - Nrth - Iowa - IC09,TRUE,Iowa,Salesperson,1
0,CEO,4,Sales,22,Sls - North,56,Sls - Nrth - Iowa,407,Sls - Nrth - Iowa - IC10,TRUE,Iowa,Salesperson,1
0,CEO,4,Sales,22,Sls - North,56,Sls - Nrth - Iowa,408,Sls - Nrth - Iowa - IC11,TRUE,Iowa,Salesperson,1
0,CEO,4,Sales,22,Sls - North,56,Sls - Nrth - Iowa,409,Sls - Nrth - Iowa - IC12,TRUE,Iowa,Salesperson,1
0,CEO,4,Sales,22,Sls - North,56,Sls - Nrth - Iowa,410,Sls - Nrth - Iowa - IC13,TRUE,Iowa,Salesperson,1
0,CEO,4,Sales,22,Sls - North,56,Sls - Nrth - Iowa,411,Sls - Nrth - Iowa - IC14,TRUE,Iowa,Salesperson,1
0,CEO,4,Sales,22,Sls - North,56,Sls - Nrth - Iowa,412,Sls - Nrth - Iowa - IC15,TRUE,Iowa,Salesperson,1
0,CEO,4,Sales,22,Sls - North,57,Sls - Nrth - Kansas,413,Sls - Nrth - Kansas - IC01,TRUE,Kansas,Salesperson,1
0,CEO,4,Sales,22,Sls - North,57,Sls - Nrth - Kansas,414,Sls - Nrth - Kansas - IC02,TRUE,Kansas,Salesperson,1
0,CEO,4,Sales,22,Sls - North,57,Sls - Nrth - Kansas,415,Sls - Nrth - Kansas - IC03,TRUE,Kansas,Salesperson,1
0,CEO,4,Sales,22,Sls - North,57,Sls - Nrth - Kansas,416,Sls - Nrth - Kansas - IC04,TRUE,Kansas,Salesperson,1
0,CEO,4,Sales,22,Sls - North,57,Sls - Nrth - Kansas,417,Sls - Nrth - Kansas - IC05,TRUE,Kansas,Salesperson,1
0,CEO,4,Sales,22,Sls - North,57,Sls - Nrth - Kansas,418,Sls - Nrth - Kansas - IC06,TRUE,Kansas,Salesperson,1
0,CEO,4,Sales,22,Sls - North,57,Sls - Nrth - Kansas,419,Sls - Nrth - Kansas - IC07,TRUE,Kansas,Salesperson,1
0,CEO,4,Sales,22,Sls - North,57,Sls - Nrth - Kansas,420,Sls - Nrth - Kansas - IC08,TRUE,Kansas,Salesperson,1
0,CEO,4,Sales,22,Sls - North,57,Sls - Nrth - Kansas,421,Sls - Nrth - Kansas - IC09,TRUE,Kansas,Salesperson,1
0,CEO,4,Sales,22,Sls - North,57,Sls - Nrth - Kansas,422,Sls - Nrth - Kansas - IC10,TRUE,Kansas,Salesperson,1
0,CEO,4,Sales,22,Sls - North,57,Sls - Nrth - Kansas,423,Sls - Nrth - Kansas - IC11,TRUE,Kansas,Salesperson,1
0,CEO,4,Sales,22,Sls - North,57,Sls - Nrth - Kansas,424,Sls - Nrth - Kansas - IC12,TRUE,Kansas,Salesperson,1
0,CEO,4,Sales,22,Sls - North,57,Sls - Nrth - Kansas,425,Sls - Nrth - Kansas - IC13,TRUE,Kansas,Salesperson,1
0,CEO,4,Sales,22,Sls - North,57,Sls - Nrth - Kansas,426,Sls - Nrth - Kansas - IC14,TRUE,Kansas,Salesperson,1
0,CEO,4,Sales,22,Sls - North,57,Sls - Nrth - Kansas,427,Sls - Nrth - Kansas - IC15,TRUE,Kansas,Salesperson,1
0,CEO,4,Sales,22,Sls - North,63,Sls - Nrth - Michigan,428,Sls - Nrth - Michigan - IC01,TRUE,Michigan,Salesperson,1
0,CEO,4,Sales,22,Sls - North,63,Sls - Nrth - Michigan,429,Sls - Nrth - Michigan - IC02,TRUE,Michigan,Salesperson,1
0,CEO,4,Sales,22,Sls - North,63,Sls - Nrth - Michigan,430,Sls - Nrth - Michigan - IC03,TRUE,Michigan,Salesperson,1
0,CEO,4,Sales,22,Sls - North,63,Sls - Nrth - Michigan,431,Sls - Nrth - Michigan - IC04,TRUE,Michigan,Salesperson,1
0,CEO,4,Sales,22,Sls - North,63,Sls - Nrth - Michigan,432,Sls - Nrth - Michigan - IC05,TRUE,Michigan,Salesperson,1
0,CEO,4,Sales,22,Sls - North,63,Sls - Nrth - Michigan,433,Sls - Nrth - Michigan - IC06,TRUE,Michigan,Salesperson,1
0,CEO,4,Sales,22,Sls - North,63,Sls - Nrth - Michigan,434,Sls - Nrth - Michigan - IC07,TRUE,Michigan,Salesperson,1
0,CEO,4,Sales,22,Sls - North,63,Sls - Nrth - Michigan,435,Sls - Nrth - Michigan - IC08,TRUE,Michigan,Salesperson,1
0,CEO,4,Sales,22,Sls - North,63,Sls - Nrth - Michigan,436,Sls - Nrth - Michigan - IC09,TRUE,Michigan,Salesperson,1
0,CEO,4,Sales,22,Sls - North,63,Sls - Nrth - Michigan,437,Sls - Nrth - Michigan - IC10,TRUE,Michigan,Salesperson,1
0,CEO,4,Sales,22,Sls - North,63,Sls - Nrth - Michigan,438,Sls - Nrth - Michigan - IC11,TRUE,Michigan,Salesperson,1
0,CEO,4,Sales,22,Sls - North,64,Sls - Nrth - Minnesota,439,Sls - Nrth - Minnesota - IC01,TRUE,Minnesota,Salesperson,1
0,CEO,4,Sales,22,Sls - North,64,Sls - Nrth - Minnesota,440,Sls - Nrth - Minnesota - IC02,TRUE,Minnesota,Salesperson,1
0,CEO,4,Sales,22,Sls - North,64,Sls - Nrth - Minnesota,441,Sls - Nrth - Minnesota - IC03,TRUE,Minnesota,Salesperson,1
0,CEO,4,Sales,22,Sls - North,64,Sls - Nrth - Minnesota,442,Sls - Nrth - Minnesota - IC04,TRUE,Minnesota,Salesperson,1
0,CEO,4,Sales,22,Sls - North,64,Sls - Nrth - Minnesota,443,Sls - Nrth - Minnesota - IC05,TRUE,Minnesota,Salesperson,1
0,CEO,4,Sales,22,Sls - North,64,Sls - Nrth - Minnesota,444,Sls - Nrth - Minnesota - IC06,TRUE,Minnesota,Salesperson,1
0,CEO,4,Sales,22,Sls - North,64,Sls - Nrth - Minnesota,445,Sls - Nrth - Minnesota - IC07,TRUE,Minnesota,Salesperson,1
0,CEO,4,Sales,22,Sls - North,64,Sls - Nrth - Minnesota,446,Sls - Nrth - Minnesota - IC08,TRUE,Minnesota,Salesperson,1
0,CEO,4,Sales,22,Sls - North,64,Sls - Nrth - Minnesota,447,Sls - Nrth - Minnesota - IC09,TRUE,Minnesota,Salesperson,1
0,CEO,4,Sales,22,Sls - North,64,Sls - Nrth - Minnesota,448,Sls - Nrth - Minnesota - IC10,TRUE,Minnesota,Salesperson,1
0,CEO,4,Sales,22,Sls - North,64,Sls - Nrth - Minnesota,449,Sls - Nrth - Minnesota - IC11,TRUE,Minnesota,Salesperson,1
0,CEO,4,Sales,22,Sls - North,64,Sls - Nrth - Minnesota,450,Sls - Nrth - Minnesota - IC12,TRUE,Minnesota,Salesperson,1
0,CEO,4,Sales,22,Sls - North,64,Sls - Nrth - Minnesota,451,Sls - Nrth - Minnesota - IC13,TRUE,Minnesota,Salesperson,1
0,CEO,4,Sales,22,Sls - North,64,Sls - Nrth - Minnesota,452,Sls - Nrth - Minnesota - IC14,TRUE,Minnesota,Salesperson,1
0,CEO,4,Sales,22,Sls - North,64,Sls - Nrth - Minnesota,453,Sls - Nrth - Minnesota - IC15,TRUE,Minnesota,Salesperson,1
0,CEO,4,Sales,22,Sls - North,68,Sls - Nrth - Nebraska,454,Sls - Nrth - Nebraska - IC01,TRUE,Nebraska,Salesperson,1
0,CEO,4,Sales,22,Sls - North,68,Sls - Nrth - Nebraska,455,Sls - Nrth - Nebraska - IC02,TRUE,Nebraska,Salesperson,1
0,CEO,4,Sales,22,Sls - North,68,Sls - Nrth - Nebraska,456,Sls - Nrth - Nebraska - IC03,TRUE,Nebraska,Salesperson,1
0,CEO,4,Sales,22,Sls - North,68,Sls - Nrth - Nebraska,457,Sls - Nrth - Nebraska - IC04,TRUE,Nebraska,Salesperson,1
0,CEO,4,Sales,22,Sls - North,68,Sls - Nrth - Nebraska,458,Sls - Nrth - Nebraska - IC05,TRUE,Nebraska,Salesperson,1
0,CEO,4,Sales,22,Sls - North,68,Sls - Nrth - Nebraska,459,Sls - Nrth - Nebraska - IC06,TRUE,Nebraska,Salesperson,1
0,CEO,4,Sales,22,Sls - North,68,Sls - Nrth - Nebraska,460,Sls - Nrth - Nebraska - IC07,TRUE,Nebraska,Salesperson,1
0,CEO,4,Sales,22,Sls - North,76,Sls - Nrth - Ohio,461,Sls - Nrth - Ohio - IC01,TRUE,Ohio,Salesperson,1
0,CEO,4,Sales,22,Sls - North,76,Sls - Nrth - Ohio,462,Sls - Nrth - Ohio - IC02,TRUE,Ohio,Salesperson,1
0,CEO,4,Sales,22,Sls - North,76,Sls - Nrth - Ohio,463,Sls - Nrth - Ohio - IC03,TRUE,Ohio,Salesperson,1
0,CEO,4,Sales,22,Sls - North,76,Sls - Nrth - Ohio,464,Sls - Nrth - Ohio - IC04,TRUE,Ohio,Salesperson,1
0,CEO,4,Sales,22,Sls - North,76,Sls - Nrth - Ohio,465,Sls - Nrth - Ohio - IC05,TRUE,Ohio,Salesperson,1
0,CEO,4,Sales,22,Sls - North,76,Sls - Nrth - Ohio,466,Sls - Nrth - Ohio - IC06,TRUE,Ohio,Salesperson,1
0,CEO,4,Sales,22,Sls - North,76,Sls - Nrth - Ohio,467,Sls - Nrth - Ohio - IC07,TRUE,Ohio,Salesperson,1
0,CEO,4,Sales,22,Sls - North,76,Sls - Nrth - Ohio,468,Sls - Nrth - Ohio - IC08,TRUE,Ohio,Salesperson,1
0,CEO,4,Sales,22,Sls - North,76,Sls - Nrth - Ohio,469,Sls - Nrth - Ohio - IC09,TRUE,Ohio,Salesperson,1
0,CEO,4,Sales,22,Sls - North,76,Sls - Nrth - Ohio,470,Sls - Nrth - Ohio - IC10,TRUE,Ohio,Salesperson,1
0,CEO,4,Sales,22,Sls - North,76,Sls - Nrth - Ohio,471,Sls - Nrth - Ohio - IC11,TRUE,Ohio,Salesperson,1
0,CEO,4,Sales,22,Sls - North,76,Sls - Nrth - Ohio,472,Sls - Nrth - Ohio - IC12,TRUE,Ohio,Salesperson,1
0,CEO,4,Sales,22,Sls - North,76,Sls - Nrth - Ohio,473,Sls - Nrth - Ohio - IC13,TRUE,Ohio,Salesperson,1
0,CEO,4,Sales,22,Sls - North,76,Sls - Nrth - Ohio,474,Sls - Nrth - Ohio - IC14,TRUE,Ohio,Salesperson,1
0,CEO,4,Sales,22,Sls - North,76,Sls - Nrth - Ohio,475,Sls - Nrth - Ohio - IC15,TRUE,Ohio,Salesperson,1
0,CEO,4,Sales,22,Sls - North,82,Sls - Nrth - South Dakota,476,Sls - Nrth - South Dakota - IC01,TRUE,South Dakota,Salesperson,1
0,CEO,4,Sales,22,Sls - North,82,Sls - Nrth - South Dakota,477,Sls - Nrth - South Dakota - IC02,TRUE,South Dakota,Salesperson,1
0,CEO,4,Sales,22,Sls - North,82,Sls - Nrth - South Dakota,478,Sls - Nrth - South Dakota - IC03,TRUE,South Dakota,Salesperson,1
0,CEO,4,Sales,22,Sls - North,82,Sls - Nrth - South Dakota,479,Sls - Nrth - South Dakota - IC04,TRUE,South Dakota,Salesperson,1
0,CEO,4,Sales,22,Sls - North,82,Sls - Nrth - South Dakota,480,Sls - Nrth - South Dakota - IC05,TRUE,South Dakota,Salesperson,1
0,CEO,4,Sales,22,Sls - North,82,Sls - Nrth - South Dakota,481,Sls - Nrth - South Dakota - IC06,TRUE,South Dakota,Salesperson,1
0,CEO,4,Sales,22,Sls - North,82,Sls - Nrth - South Dakota,482,Sls - Nrth - South Dakota - IC07,TRUE,South Dakota,Salesperson,1
0,CEO,4,Sales,22,Sls - North,82,Sls - Nrth - South Dakota,483,Sls - Nrth - South Dakota - IC08,TRUE,South Dakota,Salesperson,1
0,CEO,4,Sales,22,Sls - North,82,Sls - Nrth - South Dakota,484,Sls - Nrth - South Dakota - IC09,TRUE,South Dakota,Salesperson,1
0,CEO,4,Sales,22,Sls - North,82,Sls - Nrth - South Dakota,485,Sls - Nrth - South Dakota - IC10,TRUE,South Dakota,Salesperson,1
0,CEO,4,Sales,22,Sls - North,82,Sls - Nrth - South Dakota,486,Sls - Nrth - South Dakota - IC11,TRUE,South Dakota,Salesperson,1
0,CEO,4,Sales,22,Sls - North,86,Sls - Nrth - Vermont,487,Sls - Nrth - Vermont - IC01,TRUE,Vermont,Salesperson,1
0,CEO,4,Sales,22,Sls - North,86,Sls - Nrth - Vermont,488,Sls - Nrth - Vermont - IC02,TRUE,Vermont,Salesperson,1
0,CEO,4,Sales,22,Sls - North,86,Sls - Nrth - Vermont,489,Sls - Nrth - Vermont - IC03,TRUE,Vermont,Salesperson,1
0,CEO,4,Sales,22,Sls - North,86,Sls - Nrth - Vermont,490,Sls - Nrth - Vermont - IC04,TRUE,Vermont,Salesperson,1
0,CEO,4,Sales,22,Sls - North,86,Sls - Nrth - Vermont,491,Sls - Nrth - Vermont - IC05,TRUE,Vermont,Salesperson,1
0,CEO,4,Sales,22,Sls - North,86,Sls - Nrth - Vermont,492,Sls - Nrth - Vermont - IC06,TRUE,Vermont,Salesperson,1
0,CEO,4,Sales,22,Sls - North,86,Sls - Nrth - Vermont,493,Sls - Nrth - Vermont - IC07,TRUE,Vermont,Salesperson,1
0,CEO,4,Sales,22,Sls - North,86,Sls - Nrth - Vermont,494,Sls - Nrth - Vermont - IC08,TRUE,Vermont,Salesperson,1
